date,n100_v1_r5,n100_v1_r10,n100_v1_r20,n100_v1_r40,n100_v1_r60,n100_v2_r5,n100_v2_r10,n100_v2_r20,n100_v2_r40,n100_v2_r60,n100_v3_r5,n100_v3_r10,n100_v3_r20,n100_v3_r40,n100_v3_r60,n100_v4_r5,n100_v4_r10,n100_v4_r20,n100_v4_r40,n100_v4_r60,mid_v1_r5,mid_v1_r10,mid_v1_r20,mid_v1_r40,mid_v1_r60,mid_v2_r5,mid_v2_r10,mid_v2_r20,mid_v2_r40,mid_v2_r60,mid_v3_r5,mid_v3_r10,mid_v3_r20,mid_v3_r40,mid_v3_r60,mid_v4_r5,mid_v4_r10,mid_v4_r20,mid_v4_r40,mid_v4_r60
2021-04-29,1613494.265042201,1664767.19124995,2183631.80791055,1904715.1243717,1374596.8491720008,1462422.5633145508,1417531.411058,1771134.5331284497,1680894.3215438994,1225154.3879933,1732671.39290825,1701791.0184260502,1732339.6559575498,1738079.7336978996,1287356.450427,1495561.2623899495,1476180.65934795,1797569.9844173002,1731861.2184068002,1119156.6921562,2004885.6542076492,2339892.9175543003,1957728.0722819,2018459.5741037005,1692610.7848661998,1686658.9814589003,1727197.1542092504,1595428.8650762509,1799815.2200218993,1463359.6857408495,2320650.2086863993,2773985.321965851,2099860.2079298007,2998310.6468928503,1799770.2467272,1666409.6944969506,1977842.7600626503,1650252.13017995,2129781.310925101,1511360.4390626005
2021-04-30,1605691.1275326007,1663055.9112499498,2185518.4579105503,1898008.3743717,1365247.8791720006,1452124.314184351,1414514.551058,1773761.8231284497,1678811.6315438994,1218774.6279933,1729997.8867192497,1695298.1684260499,1727722.2359575497,1731330.0736978995,1279452.950427,1489321.1633747495,1472683.86934795,1797905.1744173001,1730433.0384068,1114310.6921562,1994557.1530576495,2327065.6675543,1955272.8222819,2009614.7741037002,1691692.7048661998,1685210.6083589003,1720185.5542092505,1591030.315076251,1794352.5700218994,1457738.0357408493,2303495.4757363996,2755193.7919658506,2096049.9579298012,2969091.49689285,1802301.9467272002,1661735.0805869508,1969721.3900626507,1646495.0301799502,2120252.2109251013,1506455.4390626
2021-05-03,1615713.813232601,1684392.4612499499,2210643.5379105504,1923774.6543717002,1384518.1991720009,1457396.2025843507,1428349.2010579999,1785112.1731284494,1691496.1815438992,1233224.4879933002,1742786.5972192497,1738106.23842605,1768111.7059575496,1771208.4336978993,1304410.890427,1497844.4867747496,1496301.2793479501,1819040.3844173,1750347.3184068003,1131914.4121562,2021754.1030576492,2373979.6175543,1978518.0222819003,2029942.0241037002,1723745.7248661998,1701983.3583589,1740968.0542092505,1602840.565076251,1803423.0200218996,1481468.2357408495,2333630.6757364,2808256.5719658504,2121154.2079298007,3001601.4968928504,1836759.3967272001,1677188.7905869507,1990708.6100626504,1660812.23017995,2132738.910925101,1531523.4890626003
2021-05-04,1606856.1837326009,1692009.36124995,2212370.71791055,1925909.2143717003,1390453.1591720008,1453343.5985843507,1431592.841058,1787698.6131284498,1693155.6415438994,1235320.2379933,1737082.4197192495,1754219.30842605,1779288.9259575496,1780732.5836978995,1317307.0204269998,1494794.0577747496,1505924.87934795,1828838.8144173003,1754813.4384068004,1138186.8821562,2007376.4530576493,2354169.0175543,1994187.2722819003,2022776.0741037005,1732919.9348662002,1702763.2583589004,1735369.9042092506,1609855.915076251,1799642.8200218994,1486715.4357408495,2312981.0257364,2817058.2419658503,2153058.557929801,2990680.4968928504,1858064.4467272002,1675177.780586951,1987192.0400626506,1675311.0301799502,2126931.010925101,1539623.5890626004
2021-05-05,1617438.3669326007,1705784.31124995,2231975.30791055,1939301.6343717002,1423019.3891720008,1456988.2269843507,1438657.2310580001,1798597.2431284497,1698153.7815438993,1254426.3879933,1747338.3977192496,1776109.7284260502,1800641.1859575498,1798272.3436978993,1350468.390427,1498677.6961747494,1519570.84934795,1845500.0944173,1762280.0184068005,1156952.5621562,2006985.9030576495,2355200.8675543,1991183.1722819004,2021511.4241037,1741466.8048661998,1702787.8083589,1737632.4042092504,1608152.3650762509,1798586.1200218995,1490969.4357408495,2313129.4757363996,2810104.8219658504,2149151.9579298007,2986016.3468928505,1866281.8467272,1675396.6405869506,1990461.5100626503,1672837.83017995,2124671.310925101,1543540.2890626001
2021-05-06,1622290.2893326005,1723808.2012499499,2259850.79791055,1966527.9243717003,1435936.2291720007,1459993.2957843505,1447333.1010579998,1808605.0131284497,1707039.4715438993,1265512.0879932998,1758843.0337192495,1805769.40842605,1832548.8159575495,1826994.4436978998,1370856.0604269998,1504694.0949747495,1533549.08934795,1862809.0444173003,1772700.3484068,1170612.0921562,2024767.8530576492,2360380.3675543005,1994232.0722819,2020094.7741037004,1731424.0048662,1719814.9083589003,1736480.8042092505,1607783.565076251,1798095.7200218993,1488426.6357408497,2332411.2757363995,2809958.8119658506,2142982.1079298006,2984090.8968928503,1855230.2967272005,1690960.1205869508,1988468.5200626506,1669706.38017995,2124415.560925101,1540695.5890626004
2021-05-07,1624160.3800176005,1735879.6400848501,2274236.73190285,1980890.5543717002,1449199.3591720005,1463076.2541793506,1455620.1454352997,1816740.3711254997,1715373.5215438996,1270793.0679933,1760205.9171842497,1825149.7711110497,1850230.88595255,1846062.2936978997,1390630.6504270001,1507598.8355547495,1548634.5860919002,1875532.5905715,1783140.3984068003,1180367.2021562,2017160.2505576494,2348795.7125543,1980716.0005319,2021367.5341037002,1731418.5948662,1720376.2353589004,1733099.8642092505,1600011.160751251,1796610.8600218995,1494358.7857408496,2322021.8757363996,2782869.9851658503,2103682.083279801,2960274.90689285,1859999.9167272002,1683811.0007869506,1977444.3911126507,1652835.25545495,2116222.940925101,1542909.3490626002
2021-05-10,1638961.5719176007,1747538.16268485,2293825.7521028495,1975545.5043716999,1459932.1991720009,1471150.9569793507,1458238.4956353,1822108.1578254995,1714756.2515438995,1276908.5079933,1777470.9106842496,1828304.7411110497,1856176.86595255,1836844.3436978995,1389950.0604269998,1518256.6733547496,1549452.4733919,1880514.9313715002,1780851.4584068004,1179604.2421562,2032234.4005576496,2336754.8125543003,1966903.1005319,2024123.0741037002,1757705.2348662,1716727.9853589004,1727744.5642092505,1599363.4607512509,1796165.4200218995,1512066.2857408496,2341207.8757363996,2773873.0851658504,2090902.233279801,2969116.4468928506,1907658.2967272,1683028.0507869506,1973140.6911126506,1647424.2054549498,2116766.660925101,1569744.6390626002
2021-05-11,1649386.2855176006,1765517.80708485,2334522.1609028494,2003891.7843717001,1465797.6891720006,1475314.9901793506,1462394.4644352999,1837667.8526255,1726796.5215438996,1279570.0179933,1793625.3346842492,1852541.2511110497,1889677.6659525498,1861576.9736978996,1401066.050427,1525553.6865547495,1557858.2145919001,1898688.0865714997,1793101.1484068003,1185430.8521562,2050404.9005576496,2350875.6125543,1986775.7505319,2044307.2141037004,1786018.4448662,1727650.2353589004,1736775.6642092504,1608235.860751251,1802641.6300218995,1538421.2357408495,2356335.2757363995,2793763.63516585,2095952.6832798012,3022446.2368928506,1944308.1767272002,1693864.7007869505,1984162.8911126503,1655621.1054549501,2130029.380925101,1602517.6790626002
2021-05-12,1653359.2747176008,1764878.48388485,2331104.4845028496,1992424.1443717005,1453441.8691720008,1478496.8405793505,1463375.5980353,1838725.0182255,1721296.3515438994,1273784.2679933,1796945.6326842497,1837483.4311110498,1873744.9859525498,1845251.1136978997,1384464.590427,1527865.9269547495,1556315.8209919,1896495.7109715003,1784623.5584068003,1176929.6121562,2046269.6505576496,2349250.8625543006,1982630.8005319003,2048559.8841037003,1755007.4248662,1726869.3353589005,1732239.5642092505,1607861.810751251,1803080.8600218997,1517129.0857408496,2347258.3757363996,2809896.0351658505,2104593.583279801,3041518.1068928503,1903479.0167272002,1695716.3007869506,1982874.4911126504,1656599.15545495,2135026.240925101,1575770.5490626004
2021-05-14,1640884.7758176008,1747318.16328485,2300965.72830285,1969207.7643717001,1457567.5091720005,1468402.9037793507,1455160.5618353,1823547.6405254998,1710586.2515438995,1274125.4679933002,1778396.7341842495,1829198.9511110496,1861412.0959525497,1824763.4436978996,1392226.240427,1516075.5651547494,1550220.5946919,1884121.5861715,1774092.5584068005,1179776.2621562,2061461.7505576496,2330164.0625543003,1973414.5005319,2034696.9641037004,1755097.5448661996,1724739.4853589004,1727033.6642092506,1609794.6607512508,1797853.6300218995,1519805.1857408497,2365932.8757363996,2782481.63516585,2100382.083279801,3018586.1368928505,1894677.8767272,1692771.8007869509,1974296.2911126507,1651961.8054549498,2125094.930925101,1572327.7790626003
2021-05-17,1650470.8057507004,1769555.02528485,2331672.87230285,2002745.1843717,1473662.7791720005,1475126.5933515506,1466362.7058353,1841188.6195254999,1724641.3115438994,1285943.6279932999,1789461.84582575,1846348.8811110498,1880964.3259525502,1855198.3936978995,1405146.9004269997,1522305.0966919495,1559617.7756919002,1900540.0821715002,1788108.7284068004,1188893.8521562,2097230.8191826493,2369279.5125543,2014989.7505319,2072156.8841037003,1807820.9648662,1743685.3440339004,1748932.6142092505,1631124.760751251,1814893.6600218995,1560209.1357408494,2403184.8682113998,2839151.9351658504,2165624.983279801,3092198.1568928505,1953340.1667272,1715415.4565619507,1998578.2411126504,1680880.8554549501,2148757.640925101,1615206.6990626007
2021-05-18,1679943.6557507005,1797236.90968485,2380276.9511028496,2048256.1843717,1494141.8491720008,1492454.3133515506,1481930.1246353,1864762.3793254998,1742322.3615438994,1305924.7379933,1827505.5058257496,1881589.4711110496,1924055.73595255,1894695.2436978999,1429311.2804269996,1543784.3466919495,1579210.6918919,1931102.8273715,1805203.2784068002,1207914.6221562,2109860.669182649,2389590.3125543,2027419.9005319,2076510.6741037003,1830371.8048661998,1749100.8940339002,1753884.9642092504,1640789.010751251,1821104.6700218995,1580516.9857408495,2408817.1182113998,2843353.1351658506,2164570.283279801,3117523.3968928503,1995599.6467272001,1716957.2065619507,1999337.0411126507,1685272.50545495,2155419.060925101,1647347.5390626001
2021-05-19,1708943.4857507006,1789700.1294848497,2392486.0157028497,2068470.1543717002,1515030.4291720008,1508863.7133515505,1482075.9692353,1870135.3034254997,1752405.5715438994,1318861.9479933,1864879.2158257493,1889009.7011110499,1941713.3759525497,1906759.9236978996,1451569.590427,1565268.9666919494,1576721.2997919,1932457.8757714997,1813034.6484068003,1221468.3621562,2117382.169182649,2407638.4625543,2035830.5005319002,2089993.9741037004,1853010.4548661998,1754843.4440339,1761409.7142092504,1646714.960751251,1828036.3200218994,1593069.0357408493,2413550.4182113996,2863445.9351658504,2176267.983279801,3152451.9968928504,2020027.2467272,1719946.0065619508,2007311.2411126504,1690036.75545495,2167027.910925101,1661086.8890626002
2021-05-20,1707559.2257507006,1779541.55188485,2378201.06050285,2057780.2543717003,1514093.9391720006,1509152.1633515505,1476657.3140352997,1862533.8542254998,1748740.9115438992,1315851.3279933,1867086.6658257497,1878897.6411110498,1930185.3959525498,1901353.4836978994,1452693.5004269998,1567327.1466919496,1570353.5649919,1922017.0149715003,1811235.6784068001,1220386.4521562,2098228.369182649,2410022.3625543006,2034708.0505319003,2081096.4841037001,1844981.5948662,1742254.3940339002,1758261.0142092505,1651457.910751251,1820779.0100218996,1588007.0857408496,2381533.018211399,2859192.6351658506,2170269.533279801,3130892.806892851,2023716.6167272,1702947.7065619507,2001675.6911126506,1687886.0554549498,2159794.090925101,1662360.4490626003
2021-05-21,1724637.2157507006,1799727.8038848501,2404616.4545028494,2065597.7743717004,1523414.969172001,1518103.1733515505,1484977.5880353,1874392.6482254998,1750845.1915438995,1322767.8079933,1888315.8258257497,1900319.7711110497,1951244.6059525502,1909760.0236978994,1463167.630427,1577343.4166919496,1579350.0409919,1936161.3509715,1814065.8884068003,1226894.2721562001,2097117.3691826493,2410321.5125543,2032793.3005319,2095545.4741037004,1862450.0848662,1742406.1440339002,1762597.4642092506,1655506.910751251,1826430.2200218996,1598571.5857408496,2383982.8182114,2871417.5851658504,2173633.8832798013,3197123.4468928506,2040101.0467272,1704636.3065619508,2008402.3411126505,1688903.5554549498,2176160.960925101,1672607.6390626002
2021-05-24,1730567.8776775007,1804236.3989797495,2407204.30870285,2071267.2443717,1534977.399172001,1519248.6717658504,1485074.5516428,1874859.4639254997,1753626.7015438995,1333552.2479933,1897731.0425068499,1911777.14001605,1957898.5359525501,1914503.5736978997,1475737.2304269997,1580525.8564919494,1580487.5243670004,1940315.1077715005,1817177.9084068001,1237331.3221562,2122019.0890626498,2431380.4960343,2044540.1005318998,2108067.4241037006,1884122.4548661998,1752628.1155639002,1768906.8852992505,1665308.360751251,1831005.3200218994,1616924.1857408495,2403836.8026964,2895940.1175408503,2176223.333279801,3227152.3968928503,2068130.1467272004,1709202.0831519507,2012588.0312926504,1695920.00545495,2183999.960925101,1692109.7390626003
2021-05-25,1737239.0812775006,1811268.86307975,2424991.1323028496,2089378.0043717003,1542087.719172001,1525065.5278658506,1493635.5977428,1883170.7245254996,1761605.4415438992,1340064.2979933,1902797.8522068497,1916448.4800160504,1961273.7359525496,1921946.8236978995,1477827.8004269996,1584235.2664919496,1587775.0384670005,1943257.9821715,1822053.3384068003,1240731.1021562,2127653.4090626496,2439912.7560343,2023885.4505319002,2097250.5841037007,1907400.0648661996,1761200.2555639003,1771126.9552992503,1661123.810751251,1827814.3100218996,1630012.9357408495,2400347.0926963994,2886020.4175408506,2154505.1332798013,3198599.5568928504,2093159.5167272,1712990.0731519507,2011724.9112926507,1685290.4554549498,2177879.540925101,1706987.2990626004
2021-05-26,1732125.9396775009,1815839.35067975,2405756.78510285,2085457.9443717003,1526268.0991720008,1529009.0462658505,1497430.7905428,1881109.2383254997,1758911.0815438996,1332658.1979933,1893302.7590068497,1913732.3200160502,1939301.5859525502,1919257.6436978995,1456602.2704269998,1584387.1164919492,1588406.889467,1933304.7533715,1819355.2684068005,1229789.6821562,2141413.969062649,2458725.3760343003,2011663.4005319,2085197.7241037004,1915811.6848661997,1774133.5455639004,1779465.0752992504,1659909.810751251,1823164.4200218995,1635359.2357408495,2415236.2626964,2897145.4675408504,2129804.583279801,3176407.1468928503,2108732.0467272,1726329.9231519508,2024180.3612926505,1678510.5554549503,2170433.8609251007,1715913.3890626002
2021-05-27,1732262.0932775007,1831421.5054797498,2424050.21010285,2116280.1743717003,1541912.9591720006,1529913.3448658504,1505664.5805428,1894807.5608254997,1769560.5215438993,1349967.5179933,1892326.8212068498,1922833.8700160503,1953503.22595255,1946705.0536978997,1476770.6504269997,1584817.9764919495,1595878.5371670006,1949787.2533715,1829747.4484068002,1247156.4521562,2165778.6390626496,2484655.7960343002,2011868.2005319002,2093904.6341037003,1916128.9748661998,1790234.6655639005,1792462.4852992506,1664794.260751251,1827620.2100218995,1635549.9357408495,2445677.6526964,2930435.4675408504,2158440.883279801,3194516.65689285,2095350.8667272,1744128.9331519506,2041519.7812926504,1685450.40545495,2179209.890925101,1711834.0990626002
2021-05-28,1726643.4296775006,1836331.13877975,2430986.92130285,2099925.8543717004,1539845.5991720008,1526969.8637658507,1503164.5742428002,1894105.6760254998,1763747.4115438994,1346945.1779933001,1892935.48650685,1925790.8100160502,1953018.97595255,1931544.8636978997,1473574.1504269997,1585266.8064919496,1596052.7182670003,1947189.8581715003,1824368.3284068003,1244018.1021562,2161038.8590626493,2474324.0060343,2011976.9005319003,2108457.4241037006,1918368.5848661996,1789016.9055639002,1788280.5052992506,1669106.610751251,1832079.6200218995,1631117.5357408493,2436405.7926963996,2910593.7175408504,2168421.983279801,3228218.8468928505,2103543.9967272,1742014.8231519507,2036393.2112926506,1687044.7054549498,2187590.510925101,1711238.8890626002
2021-05-31,1739034.0678025004,1851086.3922797497,2451379.80130285,2128162.6743717003,1551171.969172001,1535097.9844408506,1522888.1017427999,1903197.3760254998,1774487.5515438993,1358678.0679933,1900256.8087818497,1949708.4800160502,1963892.5059525496,1947089.1036978997,1479963.140427,1590428.1894169494,1616406.1347670003,1953763.8281714995,1831089.4584068004,1251731.4121562,2161495.049137649,2479467.4660343,2022343.1005319,2120176.9141037,1941676.0448661996,1793527.3373639002,1790900.4452992505,1676249.0107512507,1835824.6800218995,1643872.6357408497,2431595.3412963995,2910794.2675408507,2174030.533279801,3253067.8868928505,2126469.6267272,1744164.7189769507,2037877.4012926505,1690647.25545495,2194351.780925101,1724088.3290626002
2021-06-01,1728616.5018025006,1844567.5577797499,2445574.38830285,2129028.8443717,1546955.1791720008,1526752.6509408504,1516756.5912428,1899678.7855254996,1772716.8515438992,1359475.0279933,1884337.8492818496,1942656.29001605,1962701.1759525498,1956990.2336978996,1470943.1704269997,1579954.1494169494,1609301.0207670003,1952682.5061714998,1832964.4084068001,1248826.0821562002,2146607.4891376495,2474548.2260343,2019357.3005319,2105183.8241037,1925141.3748661997,1813309.7473639,1801079.0452992506,1683047.9607512509,1832495.8200218994,1637843.3357408494,2409105.9712964,2878174.76754085,2148646.333279801,3215720.3468928505,2104835.1467272,1763662.0289769508,2044865.5212926506,1685623.15545495,2184319.710925101,1716563.2390626003
