date,n100_control,n100_th0.1_w5,n100_th0.1_w20,n100_th0.1_w40,n100_th0.125_w5,n100_th0.125_w20,n100_th0.125_w40,n100_th0.15_w5,n100_th0.15_w20,n100_th0.15_w40,n100_th0.2_w5,n100_th0.2_w20,n100_th0.2_w40,n100_th0.25_w5,n100_th0.25_w20,n100_th0.25_w40,mid_control,mid_th0.1_w5,mid_th0.1_w20,mid_th0.1_w40,mid_th0.125_w5,mid_th0.125_w20,mid_th0.125_w40,mid_th0.15_w5,mid_th0.15_w20,mid_th0.15_w40,mid_th0.2_w5,mid_th0.2_w20,mid_th0.2_w40,mid_th0.25_w5,mid_th0.25_w20,mid_th0.25_w40
2019-02-11,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,978103.3391200001,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999,987643.6236149999
2019-02-12,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,976902.92752,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615,985733.923615
2019-02-13,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,971596.6871200001,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615,982140.923615
2019-02-14,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,975601.1223200001,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615,980292.523615
2019-02-15,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,975579.5519200002,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615,976360.723615
2019-02-18,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,973577.1787200001,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615,977349.073615
2019-02-19,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,973930.0879200001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001,978138.2736150001
2019-02-20,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,980316.9571200002,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615,976852.073615
2019-02-21,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,983565.34672,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999,976569.3236149999
2019-02-22,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,985011.4515200001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001,977766.8236150001
2019-02-25,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,989166.2043200001,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615,979197.523615
2019-02-26,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,992013.9611200001,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615,976450.323615
2019-02-27,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,986843.4437841,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003,979350.1094150003
2019-02-28,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,994249.0559841001,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002,983350.2094150002
2019-03-01,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,999483.1275841,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002,987946.7494150002
2019-03-05,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,1010325.0345841001,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002,993014.9894150002
2019-03-06,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,1010744.8271841002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002,996137.1594150002
2019-03-07,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,1008369.2683841,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002,993646.1994150002
2019-03-08,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,1008710.3720841,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001,991746.4294150001
2019-03-11,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,1016642.2642841,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003,993056.9294150003
2019-03-12,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,1028902.9492841001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001,994802.1694150001
2019-03-13,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,1029212.3135841,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002,991449.5094150002
2019-03-14,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,1026350.1612841,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002,993579.4994150002
2019-03-15,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,1039208.3230841001,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002,997964.7994150002
2019-03-18,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,1034968.1221841001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001,996849.9294150001
2019-03-19,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,1031567.4573841002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002,999293.9194150002
2019-03-20,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1029019.2513841001,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002,1000256.8694150002
2019-03-22,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,1025334.4786841001,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002,996263.4894150002
2019-03-25,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,1017894.2025841,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002,993288.7294150002
2019-03-26,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,1026910.4912841001,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003,995226.5994150003
2019-03-27,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,1024993.7535841002,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003,995205.0994150003
2019-03-28,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,1027231.5243841001,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002,998537.4594150002
2019-03-29,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,1036366.2064141001,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002,998634.3417400002
2019-04-01,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,1037070.1112141002,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001,994354.6417400001
2019-04-02,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,1038727.0715141002,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001,993236.8617400001
2019-04-03,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,1033908.3497141,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001,992692.2217400001
2019-04-04,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,1028835.3209141,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001,995769.2917400001
2019-04-05,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,1032274.2736141001,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174,999895.39174
2019-04-08,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,1029599.1840141001,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174,999879.99174
2019-04-09,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1028538.8050141,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001,1002358.7717400001
2019-04-10,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1023723.2780141002,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174,1003818.12174
2019-04-11,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1027783.9033141001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001,1001647.6717400001
2019-04-12,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1033101.4895141,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001,1000908.7617400001
2019-04-15,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1035829.6959141002,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001,1003655.7717400001
2019-04-16,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1041195.2854141,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174,1004192.95174
2019-04-18,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,1033385.3804141,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001,998357.2617400001
2019-04-22,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,1024999.5599141,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174,991561.77174
2019-04-23,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,1019840.4783141,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002,992567.4517400002
2019-04-24,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,1028375.5483141,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001,997236.6117400001
2019-04-25,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,1023371.2493141001,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174,999255.70174
2019-04-26,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1023620.3408141,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174,1000865.75174
2019-04-30,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,1031199.8388141,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001,998460.4217400001
